name,about,category
Dr. Eman Fikry,"Treatment for Local or General Obesity & Under Weight Person by Latest Technology
علاج السمنة الموضعية والكلية والنحافة بأحدث التكنولوچيا",Hospital
A3abata,"هي صفحة عن أشكال الحروف القبطية و نطقها , و التعبيرات الموجودة في العامية المصرية , عن طريق الدمج بين المعنى العربي و الحرف القبطي..",Album
Bluehost,"One of the premier shared hosting solutions for websites, domain names, email, eCommerce, SEO marketing, & more! For 24/7 support help contact us via live chat http://bluho.st/liEUO or call us at 888.401.4678.",Web Designer
GrowthBot,Chatbot for marketing and sales.,Software
Fox Bazaar,,Health/Beauty
P&G Egypt,"هذه الشركة تركز علي اربع انواع من المنتجات ( صحة الطفل و الاسرة , البيت ,  الجمال و مادات كيمياوية )
 و لمعرفة المزيد عن الشركة تابعوا",Company
ماراثون  حياتي × كتابي,"هذة الصفحة مخصصة لخدمة الماراثون فقط 
",Religious Organization
Save Your Moments - Handmade Event Decorations,We Create Handmade Decorations,Arts & Entertainment
Coptic Christian Apologists,,Writer
ورش عمل,افكار للقائمين بالعمل مع الاطفال والمراهقين والشباب تتضمن اشغال يدوية للمدارس الصيفية والعاب السحرية و العاب جماعية للمخيمات والمؤتمرات,Magazine
O2 photography,"ask about offers ;)
01228256811",Photographer
Kenwood,KENWOOD Create More,Kitchen/Cooking
Lenovo,"Create, tweak, improve, defy. #DifferentIsBetter",Computer Company
Sony,The official Facebook Page for Sony in North America. http://sony.com,Brand
Office,"Learn, see, do and explore more of what the world has to offer. Unleash your ideas with Office.",Software
Microsoft Lumia,,Product/Service
HP,"Engineering experiences that amaze. We create technology with a purpose: to make life better for everyone, everywhere.  Keep Reinventing.",Product/Service
Windows,Windows Egypt,Computer Company
Microsoft,"Welcome to the official Microsoft Egypt Facebook page, your source for news and conversation about Microsoft's consumer products and services.


",Company
FareCompare.com,Our goal is to empower you to make confident decisions when purchasing flights.,Product/Service
WellSpring Egypt,Be Ready.. For Transformation from Inside out!,Organization
Point90 Mall,Point 90 offers large-scale and premium shopping mall and service over 110 Units on 3 floors with leading domestic & international mid to high-end brands. ,Shopping Mall
Yolo-Cosmetics,"YOLO COSMETICS provides nail polish and nail polish remover all over Egypt. 92 eye-catching shades of YOLO sold in nail salons, hair salons and pharmacies.",Health/Beauty
Coptic Orthodox Church Spokesperson,"الصفحة الرسمية للمتحدث الرسمي باسم الكنيسة القبطية الأرثوذكسية
القس بولس حليم",Religious Organization
BakeClub,"Die besten Rezepte zum Backen!
► YouTube: http://bit.ly/BakeClub-YT
► Instagram: http://bit.ly/BakeClub-Insta
► Pinterest: http://bit.ly/BakeClub-Pin",Media/News Company
Einfach Tasty,,Media/News Company
Hosting Community,صفحه تهتم بكل ما هو متعلق باستضافه المواقع,Community
Baskin Robbins / Egypt,"Baskin Robbins is the world's largest hard serve ice cream franchise, with more than 6,000 outlets in 35 countries. ",Dessert Shop
Patrology علم الآباء,"لما تركنا ما ورثناه عن الآباء الأوليين شردنا فى حالة تيه و فقدان هوية،
 لذا لزم الرجوع و الخضوع لتعاليمهم بروح وديعة مطيعة.",Community
WordPress,WordPress - Blogging software with style.,Internet Company
cPanel,Partner Up! http://go.cpanel.net/partnernoc,Software
GoDaddy,"GoDaddy is here to help you easily start, confidently grow and successfully run your ventures - online and offline. Questions? Call us 24/7: 020 7084 1810 or visit our blog for in-depth articles about all things digital http://uk.godaddy.com/blog/",Website
Amazon Web Services,"Amazon Web Services (AWS) delivers a set of services that together form a reliable, scalable, and inexpensive computing platform “in the cloud”. http://aws.amazon.com",Internet Company
HostGator,"A leading provider of shared, reseller, VPS, & dedicated hosting. ",Internet Service Provider
Tangled,"""And at last I see the light...""",Movie
AMIT Learning,"AMIT, The Leading Engineering Training Academy, specialized in Embedded Systems, Mobile Develop

Quality learning is the key to Success.",Computer Training School
Sprite Egypt,"Sprite quenches your thirst with its clean, crisp, lemon-lime taste. Be true to who you are.",Product/Service
الكنيسه الارثوذكسيه ببرلين Koptische Gemeinde Berlin,koptische gemeinde berlin ,Religious Organization
Women Deacons in the Coptic Orthodox Church, هذا الموقع مخصص للرسامة الشماسات في الكنيسة القبطية الأرثوذكسية. الموقع يقدم الكثير من البحوث حول هذا الموضوع. ,Cause
CrowdStar,CrowdStar is the premier interactive entertainment company for women. www.crowdstar.com,Company
Huawei Technologies,Welcome to the official Facebook page for Huawei. We’re on a mission to build a Better Connected World.,Local Business
Momen Designs,"للدعايه و الاعلان 
رقم الواتس اب 01281213321",Public Figure
